model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
BAAI/bge-m3,baseline,-,150,IfcPlate Aluminiumblech,Aluminiumblech blank,Aluminiumblech blank,1,Aluminiumblech blank,0.727809,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Aluminiumblech blank | Messing-/Baubronzeblech | Chromstahlblech verzinnt | Chromstahlblech blank | Kupferblech blank | Chromnickelstahlblech blank | Chromnickelstahlblech verzinnt | Stahlblech verzinkt | Stahlblech blank | Aluminiumprofil blank,0.727809 | 0.646256 | 0.590765 | 0.586426 | 0.576679 | 0.576234 | 0.571718 | 0.566958 | 0.566942 | 0.538932
BAAI/bge-m3,baseline,-,151,IfcPlate Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech verzinkt,0.567488,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Gipskartonplatte | Gipsfaserplatte | Armierungsstahl | Faserzementplatte | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt | Messing-/Baubronzeblech,0.567488 | 0.555256 | 0.521319 | 0.505360 | 0.500154 | 0.499195 | 0.486132 | 0.483245 | 0.483232 | 0.480819
BAAI/bge-m3,baseline,-,152,IfcPlate Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.620287,7,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.142857,0.204382,0.071429,0.500000,Betonfertigteil hochfest | Hartfaserplatte | Hartbeton zweischichtig | Betonfertigteil normalfest | Hartbeton einschichtig | Gipsfaserplatte | Stahlblech verzinkt | Tiefgründung Vorgefertigter Betonpfahl | Faserzementplatte | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden,0.620287 | 0.526953 | 0.523343 | 0.513813 | 0.512581 | 0.507613 | 0.493995 | 0.489669 | 0.487126 | 0.482865
BAAI/bge-m3,baseline,-,153,IfcPlate Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech verzinkt,0.567488,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Gipskartonplatte | Gipsfaserplatte | Armierungsstahl | Faserzementplatte | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt | Messing-/Baubronzeblech,0.567488 | 0.555256 | 0.521319 | 0.505360 | 0.500154 | 0.499195 | 0.486132 | 0.483245 | 0.483232 | 0.480819
BAAI/bge-m3,baseline,-,154,IfcPlate Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.620287,7,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.142857,0.204382,0.071429,0.500000,Betonfertigteil hochfest | Hartfaserplatte | Hartbeton zweischichtig | Betonfertigteil normalfest | Hartbeton einschichtig | Gipsfaserplatte | Stahlblech verzinkt | Tiefgründung Vorgefertigter Betonpfahl | Faserzementplatte | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden,0.620287 | 0.526953 | 0.523343 | 0.513813 | 0.512581 | 0.507613 | 0.493995 | 0.489669 | 0.487126 | 0.482865
BAAI/bge-m3,baseline,-,155,IfcPlate Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Stahlblech verzinkt,0.567488,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Stahlblech verzinkt | Stahlblech blank | Stahlprofil blank | Gipskartonplatte | Gipsfaserplatte | Armierungsstahl | Faserzementplatte | Chromnickelstahlblech verzinnt | Chromstahlblech verzinnt | Messing-/Baubronzeblech,0.567488 | 0.555256 | 0.521319 | 0.505360 | 0.500154 | 0.499195 | 0.486132 | 0.483245 | 0.483232 | 0.480819
BAAI/bge-m3,baseline,-,156,IfcPlate Hochfester Stahl,Stahlblech blank | Stahlblech verzinkt,Stahlblech blank | Stahlblech verzinkt,2,Betonfertigteil hochfest,0.620287,7,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.142857,0.204382,0.071429,0.500000,Betonfertigteil hochfest | Hartfaserplatte | Hartbeton zweischichtig | Betonfertigteil normalfest | Hartbeton einschichtig | Gipsfaserplatte | Stahlblech verzinkt | Tiefgründung Vorgefertigter Betonpfahl | Faserzementplatte | Mitteldichte Faserplatte MDF Harnstoff-Formaldehyd-gebunden,0.620287 | 0.526953 | 0.523343 | 0.513813 | 0.512581 | 0.507613 | 0.493995 | 0.489669 | 0.487126 | 0.482865
BAAI/bge-m3,baseline,-,157,IfcRail Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.532680,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Armierungsstahl | Bohrpfahlbeton | Hartbeton zweischichtig | Betonziegel | Tiefbaubeton | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl,0.532680 | 0.532288 | 0.529087 | 0.518800 | 0.491015 | 0.462254 | 0.461681 | 0.460732 | 0.460073 | 0.459972
BAAI/bge-m3,baseline,-,158,IfcRail Vergütungsstahl,Stahlprofil blank,Stahlprofil blank,1,Armierungsstahl,0.616012,63,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Spundwand auskragend | Chromnickelstahlblech verzinnt | Baugrubensicherung Spundwand gespriesst | Chromstahlblech verzinnt | Baugrubensicherung Nagelwand | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert,0.616012 | 0.456792 | 0.448375 | 0.448095 | 0.448077 | 0.446006 | 0.437697 | 0.435941 | 0.435230 | 0.433746
BAAI/bge-m3,baseline,-,159,IfcRail Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.532680,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Armierungsstahl | Bohrpfahlbeton | Hartbeton zweischichtig | Betonziegel | Tiefbaubeton | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl,0.532680 | 0.532288 | 0.529087 | 0.518800 | 0.491015 | 0.462254 | 0.461681 | 0.460732 | 0.460073 | 0.459972
BAAI/bge-m3,baseline,-,160,IfcRail Hochfester Stahl,Stahlprofil blank,Stahlprofil blank,1,Betonfertigteil hochfest,0.639162,8,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.125000,0.315465,0.125000,1.000000,Betonfertigteil hochfest | Hartbeton zweischichtig | Betonfertigteil normalfest | Hartbeton einschichtig | Armierungsstahl | Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton | Stahlprofil blank | Stahlblech verzinkt | Tiefbaubeton,0.639162 | 0.540751 | 0.526077 | 0.525555 | 0.502271 | 0.500570 | 0.494181 | 0.485971 | 0.471596 | 0.470880
BAAI/bge-m3,baseline,-,161,IfcRail Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.532680,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Armierungsstahl | Bohrpfahlbeton | Hartbeton zweischichtig | Betonziegel | Tiefbaubeton | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl,0.532680 | 0.532288 | 0.529087 | 0.518800 | 0.491015 | 0.462254 | 0.461681 | 0.460732 | 0.460073 | 0.459972
BAAI/bge-m3,baseline,-,162,IfcRail Hochfester Stahl,Stahlprofil blank,Stahlprofil blank,1,Betonfertigteil hochfest,0.639162,8,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.125000,0.315465,0.125000,1.000000,Betonfertigteil hochfest | Hartbeton zweischichtig | Betonfertigteil normalfest | Hartbeton einschichtig | Armierungsstahl | Tiefgründung Vorgefertigter Betonpfahl | Bohrpfahlbeton | Stahlprofil blank | Stahlblech verzinkt | Tiefbaubeton,0.639162 | 0.540751 | 0.526077 | 0.525555 | 0.502271 | 0.500570 | 0.494181 | 0.485971 | 0.471596 | 0.470880
BAAI/bge-m3,baseline,-,163,IfcRail Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.532680,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Armierungsstahl | Bohrpfahlbeton | Hartbeton zweischichtig | Betonziegel | Tiefbaubeton | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl,0.532680 | 0.532288 | 0.529087 | 0.518800 | 0.491015 | 0.462254 | 0.461681 | 0.460732 | 0.460073 | 0.459972
BAAI/bge-m3,baseline,-,164,IfcRail Vergütungsstahl,Stahlprofil blank,Stahlprofil blank,1,Armierungsstahl,0.616012,63,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Spundwand auskragend | Chromnickelstahlblech verzinnt | Baugrubensicherung Spundwand gespriesst | Chromstahlblech verzinnt | Baugrubensicherung Nagelwand | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert,0.616012 | 0.456792 | 0.448375 | 0.448095 | 0.448077 | 0.446006 | 0.437697 | 0.435941 | 0.435230 | 0.433746
BAAI/bge-m3,baseline,-,165,IfcRail Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.532680,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Armierungsstahl | Bohrpfahlbeton | Hartbeton zweischichtig | Betonziegel | Tiefbaubeton | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl,0.532680 | 0.532288 | 0.529087 | 0.518800 | 0.491015 | 0.462254 | 0.461681 | 0.460732 | 0.460073 | 0.459972
BAAI/bge-m3,baseline,-,166,IfcRail Vergütungsstahl,Stahlprofil blank,Stahlprofil blank,1,Armierungsstahl,0.616012,63,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Spundwand auskragend | Chromnickelstahlblech verzinnt | Baugrubensicherung Spundwand gespriesst | Chromstahlblech verzinnt | Baugrubensicherung Nagelwand | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert,0.616012 | 0.456792 | 0.448375 | 0.448095 | 0.448077 | 0.446006 | 0.437697 | 0.435941 | 0.435230 | 0.433746
BAAI/bge-m3,baseline,-,167,IfcRail Stahl,Stahlprofil blank,Stahlprofil blank,1,Stahlblech blank,0.532680,3,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.333333,0.500000,0.333333,1.000000,Stahlblech blank | Stahlblech verzinkt | Stahlprofil blank | Armierungsstahl | Bohrpfahlbeton | Hartbeton zweischichtig | Betonziegel | Tiefbaubeton | Hartbeton einschichtig | Tiefgründung Vorgefertigter Betonpfahl,0.532680 | 0.532288 | 0.529087 | 0.518800 | 0.491015 | 0.462254 | 0.461681 | 0.460732 | 0.460073 | 0.459972
BAAI/bge-m3,baseline,-,168,IfcRail Vergütungsstahl,Stahlprofil blank,Stahlprofil blank,1,Armierungsstahl,0.616012,63,False,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Armierungsstahl | Baugrubensicherung Bohrpfahlwand gespriesst | Baugrubensicherung Spundwand auskragend | Chromnickelstahlblech verzinnt | Baugrubensicherung Spundwand gespriesst | Chromstahlblech verzinnt | Baugrubensicherung Nagelwand | Baugrubensicherung Rühlwand auskragend | Baugrubensicherung Rühlwand gespriesst | Baugrubensicherung Bohrpfahlwand unverankert,0.616012 | 0.456792 | 0.448375 | 0.448095 | 0.448077 | 0.446006 | 0.437697 | 0.435941 | 0.435230 | 0.433746
BAAI/bge-m3,baseline,-,169,IfcRailing Stahl,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,3,Stahlblech verzinkt,0.553844,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.906025,0.805556,1.000000,Stahlblech verzinkt | Armierungsstahl | Stahlblech blank | Stahlprofil blank | Hartbeton einschichtig | Hartbeton zweischichtig | Konstruktionsvollholz | Bohrpfahlbeton | Messing-/Baubronzeblech | Betonfertigteil hochfest,0.553844 | 0.531084 | 0.525606 | 0.514005 | 0.488949 | 0.478658 | 0.477636 | 0.475299 | 0.469670 | 0.467874
BAAI/bge-m3,baseline,-,170,IfcRailing Aluminium,Aluminiumblech blank,Aluminiumblech blank,1,Aluminiumprofil blank,0.522488,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | Armierungsstahl | Messing-/Baubronzeblech | Hartbeton zweischichtig | Hartbeton einschichtig | Stahlblech verzinkt | Betonfertigteil hochfest | Konstruktionsvollholz | Bohrpfahlbeton,0.522488 | 0.520960 | 0.472437 | 0.460614 | 0.455965 | 0.454286 | 0.447517 | 0.440975 | 0.439530 | 0.437807
BAAI/bge-m3,baseline,-,171,IfcRailing Holz,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,7,Konstruktionsvollholz,0.540824,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.445959,0.226531,0.428571,Konstruktionsvollholz | Balkenschichtholz | Brettschichtholz | Messing-/Baubronzeblech | 3- und 5-Schicht Massivholzplatte | Bohrpfahlbeton | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Hartbeton einschichtig | Hartbeton zweischichtig | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt,0.540824 | 0.533017 | 0.519580 | 0.509325 | 0.493224 | 0.479367 | 0.473032 | 0.471680 | 0.471385 | 0.468802
BAAI/bge-m3,baseline,-,172,IfcRailing Stahl,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,3,Stahlblech verzinkt,0.553844,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.906025,0.805556,1.000000,Stahlblech verzinkt | Armierungsstahl | Stahlblech blank | Stahlprofil blank | Hartbeton einschichtig | Hartbeton zweischichtig | Konstruktionsvollholz | Bohrpfahlbeton | Messing-/Baubronzeblech | Betonfertigteil hochfest,0.553844 | 0.531084 | 0.525606 | 0.514005 | 0.488949 | 0.478658 | 0.477636 | 0.475299 | 0.469670 | 0.467874
BAAI/bge-m3,baseline,-,173,IfcRailing Aluminium,Aluminiumblech blank,Aluminiumblech blank,1,Aluminiumprofil blank,0.522488,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | Armierungsstahl | Messing-/Baubronzeblech | Hartbeton zweischichtig | Hartbeton einschichtig | Stahlblech verzinkt | Betonfertigteil hochfest | Konstruktionsvollholz | Bohrpfahlbeton,0.522488 | 0.520960 | 0.472437 | 0.460614 | 0.455965 | 0.454286 | 0.447517 | 0.440975 | 0.439530 | 0.437807
BAAI/bge-m3,baseline,-,174,IfcRailing Holz,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,7,Konstruktionsvollholz,0.540824,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.445959,0.226531,0.428571,Konstruktionsvollholz | Balkenschichtholz | Brettschichtholz | Messing-/Baubronzeblech | 3- und 5-Schicht Massivholzplatte | Bohrpfahlbeton | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Hartbeton einschichtig | Hartbeton zweischichtig | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt,0.540824 | 0.533017 | 0.519580 | 0.509325 | 0.493224 | 0.479367 | 0.473032 | 0.471680 | 0.471385 | 0.468802
BAAI/bge-m3,baseline,-,175,IfcRailing Kunststoff,Polyethylen PE | Polypropylen PP | Polyvinylchlorid PVC,Polyethylen PE | Polypropylen PP | Polyvinylchlorid PVC,3,Messing-/Baubronzeblech,0.482291,31,False,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,Messing-/Baubronzeblech | 2-Komponenten Klebstoff | Kautschukdichtungsmasse | Hartbeton einschichtig | Hartbeton zweischichtig | Polyester UP glasfaserverstärkt | Dichtungsbahn Polyolefin FPO | Konstruktionsvollholz | Kraftpapier | Stahlblech verzinkt,0.482291 | 0.470308 | 0.466745 | 0.464093 | 0.460578 | 0.459613 | 0.455204 | 0.454664 | 0.453567 | 0.445564
BAAI/bge-m3,baseline,-,176,IfcRailing Stahl,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,3,Stahlblech verzinkt,0.553844,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.906025,0.805556,1.000000,Stahlblech verzinkt | Armierungsstahl | Stahlblech blank | Stahlprofil blank | Hartbeton einschichtig | Hartbeton zweischichtig | Konstruktionsvollholz | Bohrpfahlbeton | Messing-/Baubronzeblech | Betonfertigteil hochfest,0.553844 | 0.531084 | 0.525606 | 0.514005 | 0.488949 | 0.478658 | 0.477636 | 0.475299 | 0.469670 | 0.467874
BAAI/bge-m3,baseline,-,177,IfcRailing Aluminium,Aluminiumblech blank,Aluminiumblech blank,1,Aluminiumprofil blank,0.522488,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | Armierungsstahl | Messing-/Baubronzeblech | Hartbeton zweischichtig | Hartbeton einschichtig | Stahlblech verzinkt | Betonfertigteil hochfest | Konstruktionsvollholz | Bohrpfahlbeton,0.522488 | 0.520960 | 0.472437 | 0.460614 | 0.455965 | 0.454286 | 0.447517 | 0.440975 | 0.439530 | 0.437807
BAAI/bge-m3,baseline,-,178,IfcRailing Holz,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,7,Konstruktionsvollholz,0.540824,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.445959,0.226531,0.428571,Konstruktionsvollholz | Balkenschichtholz | Brettschichtholz | Messing-/Baubronzeblech | 3- und 5-Schicht Massivholzplatte | Bohrpfahlbeton | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Hartbeton einschichtig | Hartbeton zweischichtig | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt,0.540824 | 0.533017 | 0.519580 | 0.509325 | 0.493224 | 0.479367 | 0.473032 | 0.471680 | 0.471385 | 0.468802
BAAI/bge-m3,baseline,-,179,IfcRailing Stahl,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,Stahlblech verzinkt | Stahlprofil blank | Stahlblech blank,3,Stahlblech verzinkt,0.553844,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.906025,0.805556,1.000000,Stahlblech verzinkt | Armierungsstahl | Stahlblech blank | Stahlprofil blank | Hartbeton einschichtig | Hartbeton zweischichtig | Konstruktionsvollholz | Bohrpfahlbeton | Messing-/Baubronzeblech | Betonfertigteil hochfest,0.553844 | 0.531084 | 0.525606 | 0.514005 | 0.488949 | 0.478658 | 0.477636 | 0.475299 | 0.469670 | 0.467874
BAAI/bge-m3,baseline,-,180,IfcRailing Aluminium,Aluminiumblech blank,Aluminiumblech blank,1,Aluminiumprofil blank,0.522488,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Aluminiumprofil blank | Aluminiumblech blank | Armierungsstahl | Messing-/Baubronzeblech | Hartbeton zweischichtig | Hartbeton einschichtig | Stahlblech verzinkt | Betonfertigteil hochfest | Konstruktionsvollholz | Bohrpfahlbeton,0.522488 | 0.520960 | 0.472437 | 0.460614 | 0.455965 | 0.454286 | 0.447517 | 0.440975 | 0.439530 | 0.437807
BAAI/bge-m3,baseline,-,181,IfcRailing Holz,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,Konstruktionsvollholz | Massivholz Buche Eiche kammergetrocknet gehobelt | Massivholz Buche Eiche kammergetrocknet rau | Massivholz Buche Eiche luftgetrocknet rau | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt | Massivholz Fichte Tanne Lärche luftgetrocknet rau,7,Konstruktionsvollholz,0.540824,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.445959,0.226531,0.428571,Konstruktionsvollholz | Balkenschichtholz | Brettschichtholz | Messing-/Baubronzeblech | 3- und 5-Schicht Massivholzplatte | Bohrpfahlbeton | Massivholz Fichte Tanne Lärche kammergetrocknet gehobelt | Hartbeton einschichtig | Hartbeton zweischichtig | Massivholz Fichte Tanne Lärche luftgetrocknet gehobelt,0.540824 | 0.533017 | 0.519580 | 0.509325 | 0.493224 | 0.479367 | 0.473032 | 0.471680 | 0.471385 | 0.468802
BAAI/bge-m3,baseline,-,182,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.503960,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Bohrpfahlbeton | Hartbeton zweischichtig | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Magerbeton | Dichtungsbahn bituminös | Betonziegel,0.503960 | 0.499324 | 0.494894 | 0.482882 | 0.469855 | 0.467449 | 0.466814 | 0.456981 | 0.452661 | 0.450565
BAAI/bge-m3,baseline,-,183,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.548205,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | Betonfertigteil hochfest | Glasfaserbeton | Konstruktionsvollholz | Tiefgründung Vorgefertigter Betonpfahl | Magerbeton | Betonfertigteil normalfest,0.548205 | 0.515570 | 0.510797 | 0.508380 | 0.498471 | 0.493039 | 0.478531 | 0.477848 | 0.470857 | 0.470083
BAAI/bge-m3,baseline,-,184,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.503960,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Bohrpfahlbeton | Hartbeton zweischichtig | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Magerbeton | Dichtungsbahn bituminös | Betonziegel,0.503960 | 0.499324 | 0.494894 | 0.482882 | 0.469855 | 0.467449 | 0.466814 | 0.456981 | 0.452661 | 0.450565
BAAI/bge-m3,baseline,-,185,IfcRamp Stahlbeton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.548205,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Hartbeton zweischichtig | Hartbeton einschichtig | Bohrpfahlbeton | Betonfertigteil hochfest | Glasfaserbeton | Konstruktionsvollholz | Tiefgründung Vorgefertigter Betonpfahl | Magerbeton | Betonfertigteil normalfest,0.548205 | 0.515570 | 0.510797 | 0.508380 | 0.498471 | 0.493039 | 0.478531 | 0.477848 | 0.470857 | 0.470083
BAAI/bge-m3,baseline,-,186,IfcRamp Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.503961,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil hochfest | Bohrpfahlbeton | Hartbeton zweischichtig | Betonfertigteil normalfest | Tiefgründung Vorgefertigter Betonpfahl | Hartbeton einschichtig | Magerbeton | Dichtungsbahn bituminös | Betonziegel,0.503961 | 0.499324 | 0.494894 | 0.482882 | 0.469855 | 0.467449 | 0.466814 | 0.456981 | 0.452661 | 0.450565
